Språk,Wikipedia-sida,Extern länk,Wikipedia-länk,Domän
sv,Kopparbergs tingshus,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000696863,https://sv.wikipedia.org/wiki/Kopparbergs_tingshus,www.kringla.nu
sv,Hansa (1917),http://www.kringla.nu/kringla/objekt?referens=raa/fmi/18000000050396,https://sv.wikipedia.org/wiki/Hansa_(1917),www.kringla.nu
sv,Havmanden,http://www.kringla.nu/kringla/objekt?referens=raa/fmi/18000000068243&extern=platsr,https://sv.wikipedia.org/wiki/Havmanden,www.kringla.nu
sv,Concordia (Älvsnabbenvraket),http://www.kringla.nu/kringla/objekt?referens=raa/fmi/18000000050300,https://sv.wikipedia.org/wiki/Concordia_(Älvsnabbenvraket),www.kringla.nu
sv,Benstamp,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000013478,https://sv.wikipedia.org/wiki/Benstamp,www.kringla.nu
sv,Carl-Anders Hernek,http://www.kringla.nu/kringla/objekt?referens=raa/bbrp/21600000003026,https://sv.wikipedia.org/wiki/Carl-Anders_Hernek,www.kringla.nu
sv,Syskongatan,http://www.kringla.nu/kringla/objekt?text=syskongatan&referens=raa/bbr/21300000014368,https://sv.wikipedia.org/wiki/Syskongatan,www.kringla.nu
sv,Carl Gustaf Hallberg,http://www.kringla.nu/kringla/objekt?referens=LSH/agents/12357,https://sv.wikipedia.org/wiki/Carl_Gustaf_Hallberg,www.kringla.nu
sv,Skiöldska huset,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000014663,https://sv.wikipedia.org/wiki/Skiöldska_huset,www.kringla.nu
sv,Smärtomannen,http://www.kringla.nu/kringla/objekt?referens=shm/art/940801S12,https://sv.wikipedia.org/wiki/Smärtomannen,www.kringla.nu
sv,Diskussion:Ganns församling,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16001000145284,https://sv.wikipedia.org/wiki/Diskussion:Ganns_församling,www.kringla.nu
sv,"Nyland, Kramfors kommun",http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000027318,"https://sv.wikipedia.org/wiki/Nyland,_Kramfors_kommun",www.kringla.nu
sv,Litografiska museet,http://www.kringla.nu/,https://sv.wikipedia.org/wiki/Litografiska_museet,www.kringla.nu
sv,Diskussion:Sören Axén,http://www.kringla.nu/kringla/sok?text=%22stieg+eldh%22&filter=thumbnailExists%3Dj,https://sv.wikipedia.org/wiki/Diskussion:Sören_Axén,www.kringla.nu
sv,Stora Ängby,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000333391,https://sv.wikipedia.org/wiki/Stora_Ängby,www.kringla.nu
sv,Tingshuset i Allekvia,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000027540,https://sv.wikipedia.org/wiki/Tingshuset_i_Allekvia,www.kringla.nu
sv,Jära församling,http://www.kringla.nu/kringla/objekt?text=j%C3%A4ra+kyrkplats&referens=raa/fmi/10063300400001,https://sv.wikipedia.org/wiki/Jära_församling,www.kringla.nu
sv,Bastorps församling,http://www.kringla.nu/kringla/objekt?referens=raa/fmi/10123300070001,https://sv.wikipedia.org/wiki/Bastorps_församling,www.kringla.nu
sv,Stockholm-Bromma flygplats,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000023130,https://sv.wikipedia.org/wiki/Stockholm-Bromma_flygplats,www.kringla.nu
sv,Tornehamns kyrkogård,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16000300027913,https://sv.wikipedia.org/wiki/Tornehamns_kyrkogård,www.kringla.nu
sv,Diskussion:Jämshögs kyrka,http://www.kringla.nu/kringla/objekt?referens=raa/bbrb/21420000030170,https://sv.wikipedia.org/wiki/Diskussion:Jämshögs_kyrka,www.kringla.nu
sv,Diskussion:Hornborgasjön,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21000001023900,https://sv.wikipedia.org/wiki/Diskussion:Hornborgasjön,www.kringla.nu
sv,Sara Jangfeldt,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/796126,https://sv.wikipedia.org/wiki/Sara_Jangfeldt,www.kringla.nu
sv,Sara Jangfeldt,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/669751,https://sv.wikipedia.org/wiki/Sara_Jangfeldt,www.kringla.nu
sv,Sara Jangfeldt,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/828953,https://sv.wikipedia.org/wiki/Sara_Jangfeldt,www.kringla.nu
sv,Johan Wikström,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/796126,https://sv.wikipedia.org/wiki/Johan_Wikström,www.kringla.nu
sv,Johan Wikström,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/828953,https://sv.wikipedia.org/wiki/Johan_Wikström,www.kringla.nu
sv,Camilla Thulin,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/828953,https://sv.wikipedia.org/wiki/Camilla_Thulin,www.kringla.nu
sv,Divina Sarkany,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/796126,https://sv.wikipedia.org/wiki/Divina_Sarkany,www.kringla.nu
sv,Johan Rabaeus,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/828953,https://sv.wikipedia.org/wiki/Johan_Rabaeus,www.kringla.nu
sv,Linda Olsson (skådespelare),http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/828953,https://sv.wikipedia.org/wiki/Linda_Olsson_(skådespelare),www.kringla.nu
sv,Myrra Malmberg,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/796126,https://sv.wikipedia.org/wiki/Myrra_Malmberg,www.kringla.nu
sv,Claes Malmberg,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/796126,https://sv.wikipedia.org/wiki/Claes_Malmberg,www.kringla.nu
sv,Daniel Lindquist,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/796126,https://sv.wikipedia.org/wiki/Daniel_Lindquist,www.kringla.nu
sv,Hans Josefsson,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/828953,https://sv.wikipedia.org/wiki/Hans_Josefsson,www.kringla.nu
sv,Ulricha Johnson,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/828953,https://sv.wikipedia.org/wiki/Ulricha_Johnson,www.kringla.nu
sv,Michael Jansson,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/796126,https://sv.wikipedia.org/wiki/Michael_Jansson,www.kringla.nu
sv,Lars Hjertner,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/828953,https://sv.wikipedia.org/wiki/Lars_Hjertner,www.kringla.nu
sv,Peter Harryson,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/828953,https://sv.wikipedia.org/wiki/Peter_Harryson,www.kringla.nu
sv,Peter Gardiner,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/796126,https://sv.wikipedia.org/wiki/Peter_Gardiner,www.kringla.nu
sv,Sussie Eriksson,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/796126,https://sv.wikipedia.org/wiki/Sussie_Eriksson,www.kringla.nu
sv,Ulf Eklund,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/828953,https://sv.wikipedia.org/wiki/Ulf_Eklund,www.kringla.nu
sv,Annica Edstam,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/796126,https://sv.wikipedia.org/wiki/Annica_Edstam,www.kringla.nu
sv,Magnus Borén,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/828953,https://sv.wikipedia.org/wiki/Magnus_Borén,www.kringla.nu
sv,Lars Bethke,http://www.kringla.nu/kringla/objekt?text=jangfeldt&referens=GSM/event/828953,https://sv.wikipedia.org/wiki/Lars_Bethke,www.kringla.nu
sv,S/S Cedric (1881),http://www.kringla.nu/kringla/objekt;jsessionid=7CB977C2EFC3B8A50FF81EE98FC656DF?text=Carl+Larsson&filter=subject%3Dmilj%C3%B6&sida=9&referens=raa/fmi/18000000051206,https://sv.wikipedia.org/wiki/S/S_Cedric_(1881),www.kringla.nu
sv,"Sankta Gertruds kyrkoruin, Vä","http://www.kringla.nu/kringla/objekt?omrade=14.07877802848816,55.989643141888735,14.093819856643677,55.9961237830806&sida=4&sokFlik=1&referens=raa/fmi/10114600380001","https://sv.wikipedia.org/wiki/Sankta_Gertruds_kyrkoruin,_Vä",www.kringla.nu
sv,Bruniushuset,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000014635,https://sv.wikipedia.org/wiki/Bruniushuset,www.kringla.nu
sv,Diskussion:Sven Gustafsson (olika betydelser),http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000443789,https://sv.wikipedia.org/wiki/Diskussion:Sven_Gustafsson_(olika_betydelser),www.kringla.nu
sv,Sven Gustafsson (konservator),http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000443789,https://sv.wikipedia.org/wiki/Sven_Gustafsson_(konservator),www.kringla.nu
sv,Hyssna gamla kyrka,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000443789,https://sv.wikipedia.org/wiki/Hyssna_gamla_kyrka,www.kringla.nu
sv,Åkeshovs slotts orangeri,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000346119,https://sv.wikipedia.org/wiki/Åkeshovs_slotts_orangeri,www.kringla.nu
sv,Åkeshovs slotts orangeri,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000021559,https://sv.wikipedia.org/wiki/Åkeshovs_slotts_orangeri,www.kringla.nu
sv,Användare:Abbe98/kringla.js,http://www.kringla.nu/kringla/sok?text=',https://sv.wikipedia.org/wiki/Användare:Abbe98/kringla.js,www.kringla.nu
sv,Salsta slott,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000356409,https://sv.wikipedia.org/wiki/Salsta_slott,www.kringla.nu
sv,Axel Borg,http://www.kringla.nu/kringla/objekt?referens=raa/fmi/10225400490001,https://sv.wikipedia.org/wiki/Axel_Borg,www.kringla.nu
sv,Wikipedia:Anmäl ett fel/Arkiv 2019,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21000001567993,https://sv.wikipedia.org/wiki/Wikipedia:Anmäl_ett_fel/Arkiv_2019,www.kringla.nu
sv,Glättesten,http://www.kringla.nu/kringla/objekt?referens=HeM/objekt/4225,https://sv.wikipedia.org/wiki/Glättesten,www.kringla.nu
sv,Beväpningskapsel,http://www.kringla.nu/kringla/objekt?referens=JFL/object/JFL000085,https://sv.wikipedia.org/wiki/Beväpningskapsel,www.kringla.nu
sv,Hylténs Metallvarufabrik,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000012497,https://sv.wikipedia.org/wiki/Hylténs_Metallvarufabrik,www.kringla.nu
sv,Oppstuhage,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000013776,https://sv.wikipedia.org/wiki/Oppstuhage,www.kringla.nu
sv,Diskussion:Komsio,http://www.kringla.nu/kringla/objekt;jsessionid=4093ED875031F1E97A239047F04C5C02?referens=SMVK-VKM/objekt/103347&flik=0&teknisk=j,https://sv.wikipedia.org/wiki/Diskussion:Komsio,www.kringla.nu
sv,Trollhättan 31,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000340054,https://sv.wikipedia.org/wiki/Trollhättan_31,www.kringla.nu
sv,"Persborg, Ronneby",http://www.kringla.nu/kringla/objekt?text=Persborgsskolan&filter=itemType%3Dfoto&referens=blm/item/75375,"https://sv.wikipedia.org/wiki/Persborg,_Ronneby",www.kringla.nu
sv,En gotländsk Edda,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16000300013417,https://sv.wikipedia.org/wiki/En_gotländsk_Edda,www.kringla.nu
sv,Wikipedia:Projekt GLAM/Wikipedia i Biblioteken/Kurs 2,http://www.kringla.nu/kringla/,https://sv.wikipedia.org/wiki/Wikipedia:Projekt_GLAM/Wikipedia_i_Biblioteken/Kurs_2,www.kringla.nu
sv,Villa Emmalund,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000023870&text=Emmalund,https://sv.wikipedia.org/wiki/Villa_Emmalund,www.kringla.nu
sv,Societetshuset i Marstrand,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000013645,https://sv.wikipedia.org/wiki/Societetshuset_i_Marstrand,www.kringla.nu
sv,Stengardist,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000013045,https://sv.wikipedia.org/wiki/Stengardist,www.kringla.nu
sv,Vägavsnitt vid Åsen på Gamla Rikstvåan,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000013045,https://sv.wikipedia.org/wiki/Vägavsnitt_vid_Åsen_på_Gamla_Rikstvåan,www.kringla.nu
sv,Södertelge Badinrättning,http://www.kringla.nu/kringla/objekt;jsessionid=BB51FAB92480DE8B413AAD88B13D90F4?text=badinr%C3%A4ttningar&filter=serviceOrganization%3Dpm&referens=pm/photo/POST021012,https://sv.wikipedia.org/wiki/Södertelge_Badinrättning,www.kringla.nu
sv,Användare:Simiha/Arbetsbänk 174,http://www.kringla.nu/kringla/objekt?text=Trosa+stadshotell&referens=raa/bbr/21300000027537,https://sv.wikipedia.org/wiki/Användare:Simiha/Arbetsbänk_174,www.kringla.nu
sv,Trosa Stadshotell & Spa,http://www.kringla.nu/kringla/objekt?text=Trosa+stadshotell&referens=raa/bbr/21300000027537,https://sv.wikipedia.org/wiki/Trosa_Stadshotell_&_Spa,www.kringla.nu
sv,Thure Wallner,http://www.kringla.nu/kringla/objekt?referens=MM/objekt/1004946,https://sv.wikipedia.org/wiki/Thure_Wallner,www.kringla.nu
sv,Petter Hagander,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000059185,https://sv.wikipedia.org/wiki/Petter_Hagander,www.kringla.nu
sv,Lena Adelsohn Liljeroth,http://www.kringla.nu/kringla/objekt?referens=SMVK-EM/name/1521590,https://sv.wikipedia.org/wiki/Lena_Adelsohn_Liljeroth,www.kringla.nu
sv,Kristina Torsson,http://www.kringla.nu/kringla/objekt?referens=nomu/object/NM0313624,https://sv.wikipedia.org/wiki/Kristina_Torsson,www.kringla.nu
sv,Hjalmar Molin,http://www.kringla.nu/kringla/objekt?referens=GSM/objekt/481114,https://sv.wikipedia.org/wiki/Hjalmar_Molin,www.kringla.nu
sv,Hjalmar Molin,http://www.kringla.nu/kringla/objekt?referens=S-VLM/object/17001-7296,https://sv.wikipedia.org/wiki/Hjalmar_Molin,www.kringla.nu
sv,Allan Erwö,http://www.kringla.nu/kringla/objekt?referens=HeM/objekt/153912,https://sv.wikipedia.org/wiki/Allan_Erwö,www.kringla.nu
sv,Folke Johansson (konstnär),http://www.kringla.nu/kringla/objekt?referens=HeM/objekt/152274,https://sv.wikipedia.org/wiki/Folke_Johansson_(konstnär),www.kringla.nu
sv,Helge Holmlund,http://www.kringla.nu/kringla/objekt?referens=raa/bbra/21300000003133,https://sv.wikipedia.org/wiki/Helge_Holmlund,www.kringla.nu
sv,Marianne Westman,http://www.kringla.nu/kringla/objekt?referens=nomu/object/NM0280304,https://sv.wikipedia.org/wiki/Marianne_Westman,www.kringla.nu
sv,Marianne Westman,http://www.kringla.nu/kringla/objekt?referens=HeM/objekt/45364,https://sv.wikipedia.org/wiki/Marianne_Westman,www.kringla.nu
sv,Beth Laurin,http://www.kringla.nu/kringla/objekt?referens=S-XLM/object/XLM16493,https://sv.wikipedia.org/wiki/Beth_Laurin,www.kringla.nu
sv,Christian Partos,http://www.kringla.nu/kringla/objekt?referens=MM/foto/1195468,https://sv.wikipedia.org/wiki/Christian_Partos,www.kringla.nu
sv,Arvid Stille,http://www.kringla.nu/kringla/objekt?referens=SLM/item/274774,https://sv.wikipedia.org/wiki/Arvid_Stille,www.kringla.nu
sv,Johan Mandelberg,http://www.kringla.nu/kringla/objekt?referens=vbg/object/VM13032,https://sv.wikipedia.org/wiki/Johan_Mandelberg,www.kringla.nu
sv,Johan Mandelberg,http://www.kringla.nu/kringla/objekt?referens=Kulturen/objekt/139335,https://sv.wikipedia.org/wiki/Johan_Mandelberg,www.kringla.nu
sv,Johan Mandelberg,http://www.kringla.nu/kringla/objekt?referens=SLM/item/375166,https://sv.wikipedia.org/wiki/Johan_Mandelberg,www.kringla.nu
sv,Johan Mandelberg,http://www.kringla.nu/kringla/objekt?referens=nomu/object/NM0251155,https://sv.wikipedia.org/wiki/Johan_Mandelberg,www.kringla.nu
sv,Curt Clemens,http://www.kringla.nu/kringla/objekt?referens=SLM/item/275193,https://sv.wikipedia.org/wiki/Curt_Clemens,www.kringla.nu
sv,Curt Clemens,http://www.kringla.nu/kringla/objekt?referens=LITOGRAFISKA/object/1086,https://sv.wikipedia.org/wiki/Curt_Clemens,www.kringla.nu
sv,Lennart Gram,http://www.kringla.nu/kringla/objekt?referens=pm/photo/POST001678,https://sv.wikipedia.org/wiki/Lennart_Gram,www.kringla.nu
sv,Lennart Gram,http://www.kringla.nu/kringla/objekt?referens=S-XLM/object/XLM09603,https://sv.wikipedia.org/wiki/Lennart_Gram,www.kringla.nu
sv,Lennart Gram,http://www.kringla.nu/kringla/objekt?referens=SLM/item/274864,https://sv.wikipedia.org/wiki/Lennart_Gram,www.kringla.nu
sv,Åmåls historia,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000580204,https://sv.wikipedia.org/wiki/Åmåls_historia,www.kringla.nu
sv,Fred Proessdorf,http://www.kringla.nu/kringla/objekt?text=Proessdorf&referens=MM/objekt/98896,https://sv.wikipedia.org/wiki/Fred_Proessdorf,www.kringla.nu
sv,Gumme Åkermark,http://www.kringla.nu/kringla/objekt?referens=vm/objekt/111947,https://sv.wikipedia.org/wiki/Gumme_Åkermark,www.kringla.nu
sv,Ragnhild Bågenholm,http://www.kringla.nu/kringla/objekt?referens=GSM/objekt/489931,https://sv.wikipedia.org/wiki/Ragnhild_Bågenholm,www.kringla.nu
sv,Anders Gullberg (konstnär),http://www.kringla.nu/kringla/sok?text=anders+gullberg+postmuseum&referens=pm/photo/POST029801,https://sv.wikipedia.org/wiki/Anders_Gullberg_(konstnär),www.kringla.nu
sv,Frans Lindberg,http://kringla.nu/kringla/,https://sv.wikipedia.org/wiki/Frans_Lindberg,kringla.nu
sv,Mikael Hammarberg,http://www.kringla.nu/kringla/sok?text=Mikael+Hammarberg&filter,https://sv.wikipedia.org/wiki/Mikael_Hammarberg,www.kringla.nu
sv,Kvarteret Victor,http://www.kringla.nu/kringla/objekt?text=Vallgrav+Ronneby&referens=blm/item/60254,https://sv.wikipedia.org/wiki/Kvarteret_Victor,www.kringla.nu
sv,Olle Hamngren,http://www.kringla.nu/kringla/objekt?text=Olle+Hamngren&antal=96&referens=nomu/object/NM0317951,https://sv.wikipedia.org/wiki/Olle_Hamngren,www.kringla.nu
sv,Gotthard Gustafsson,http://www.kringla.nu/kringla/objekt?text=Gotthard+Gustafsson&antal=96&referens=raa/kmb/16001000533015,https://sv.wikipedia.org/wiki/Gotthard_Gustafsson,www.kringla.nu
sv,Gotthard Gustafsson,http://www.kringla.nu/kringla/objekt?text=Gotthard+Gustafsson&antal=96&referens=nomu/photo/NMA0053047,https://sv.wikipedia.org/wiki/Gotthard_Gustafsson,www.kringla.nu
sv,Wikipedia:Projekt GLAM/Wikipedia i Biblioteken/Online,http://www.kringla.nu/kringla/,https://sv.wikipedia.org/wiki/Wikipedia:Projekt_GLAM/Wikipedia_i_Biblioteken/Online,www.kringla.nu
sv,Johan Petter Cumelin,http://www.kringla.nu/kringla/objekt?text=Peter+Cumelin&sida=2&referens=smm-sm/object/O03953,https://sv.wikipedia.org/wiki/Johan_Petter_Cumelin,www.kringla.nu
sv,Johan Petter Cumelin,http://www.kringla.nu/kringla/objekt?text=Peter+Cumelin&sida=2&referens=smm-sm/object/O03951,https://sv.wikipedia.org/wiki/Johan_Petter_Cumelin,www.kringla.nu
sv,Elisabeth Barnekow,http://www.kringla.nu/kringla/objekt?text=Elisabeth+Barnekow&referens=HeM/objekt/155800,https://sv.wikipedia.org/wiki/Elisabeth_Barnekow,www.kringla.nu
sv,Stig Blanck,http://www.kringla.nu/kringla/objekt?text=Stig+Blanck&referens=nomu/object/NM0325494,https://sv.wikipedia.org/wiki/Stig_Blanck,www.kringla.nu
sv,Magnus Creutz,http://www.kringla.nu/kringla/objekt?text=Magnus+Creutz&referens=SLM/item/274819,https://sv.wikipedia.org/wiki/Magnus_Creutz,www.kringla.nu
sv,Georg Crona,http://www.kringla.nu/kringla/objekt?text=Folke+Ljung&referens=HeM/objekt/154488,https://sv.wikipedia.org/wiki/Georg_Crona,www.kringla.nu
sv,Gösta Sandels (konstnär),http://www.kringla.nu/kringla/objekt?text=G%C3%B6sta+Sandels&antal=24&referens=MM/foto/954153,https://sv.wikipedia.org/wiki/Gösta_Sandels_(konstnär),www.kringla.nu
sv,Gösta Sandels (konstnär),http://www.kringla.nu/kringla/objekt?text=G%C3%B6sta+Sandels&antal=24&referens=GSM/objekt/375275,https://sv.wikipedia.org/wiki/Gösta_Sandels_(konstnär),www.kringla.nu
sv,Gösta Sandels (konstnär),http://www.kringla.nu/kringla/objekt?text=G%C3%B6sta+Sandels&antal=24&referens=HeM/objekt/153295,https://sv.wikipedia.org/wiki/Gösta_Sandels_(konstnär),www.kringla.nu
sv,Gösta Sandels (konstnär),http://www.kringla.nu/kringla/objekt?text=G%C3%B6sta+Sandels&antal=24&referens=vm/objekt/119062,https://sv.wikipedia.org/wiki/Gösta_Sandels_(konstnär),www.kringla.nu
sv,Gösta Sandels (konstnär),http://www.kringla.nu/kringla/objekt?text=G%C3%B6sta+Sandels&antal=24&sida=2&referens=bhm/object/UM032325,https://sv.wikipedia.org/wiki/Gösta_Sandels_(konstnär),www.kringla.nu
sv,Gunnar Nylund,http://www.kringla.nu/kringla/objekt?text=Gunnar+Nylund&antal=96&referens=nomu/photo/NMA0025205,https://sv.wikipedia.org/wiki/Gunnar_Nylund,www.kringla.nu
sv,Gunnar Nylund,http://www.kringla.nu/kringla/objekt?text=Gunnar+Nylund&antal=96&referens=GSM/objekt/52866,https://sv.wikipedia.org/wiki/Gunnar_Nylund,www.kringla.nu
sv,Gunnar Nylund,http://www.kringla.nu/kringla/objekt?text=Gunnar+Nylund&antal=96&referens=vm/objekt/36351,https://sv.wikipedia.org/wiki/Gunnar_Nylund,www.kringla.nu
sv,Gunnar Nylund,http://www.kringla.nu/kringla/objekt?text=Gunnar+Nylund&antal=96&referens=SLM/item/275423,https://sv.wikipedia.org/wiki/Gunnar_Nylund,www.kringla.nu
sv,Gunnar Nylund,http://www.kringla.nu/kringla/objekt?text=Gunnar+Nylund&antal=96&referens=S-VGM/object/1M16-106818,https://sv.wikipedia.org/wiki/Gunnar_Nylund,www.kringla.nu
sv,Gunnar Nylund,http://www.kringla.nu/kringla/objekt?text=Gunnar+Nylund&antal=96&referens=bhm/object/UM020638,https://sv.wikipedia.org/wiki/Gunnar_Nylund,www.kringla.nu
sv,Gunnar Nylund,http://www.kringla.nu/kringla/objekt?text=Gunnar+Nylund&antal=96&referens=HeM/objekt/109057,https://sv.wikipedia.org/wiki/Gunnar_Nylund,www.kringla.nu
sv,Gunnar Nylund,http://www.kringla.nu/kringla/objekt?text=Gunnar+Nylund&antal=96&referens=vbg/object/VM17023,https://sv.wikipedia.org/wiki/Gunnar_Nylund,www.kringla.nu
sv,Gunnar Nylund,http://www.kringla.nu/kringla/objekt?text=Gunnar+Nylund&antal=96&referens=Kulturen/objekt/74174,https://sv.wikipedia.org/wiki/Gunnar_Nylund,www.kringla.nu
sv,Ferdinand Edvard Ring,http://www.kringla.nu/kringla/objekt?text=Ferdinand+Ring&filter=thumbnailExists%3Dj&referens=HeM/objekt/12787,https://sv.wikipedia.org/wiki/Ferdinand_Edvard_Ring,www.kringla.nu
sv,Anna Cervin,http://www.kringla.nu/kringla/objekt?text=Anna+Cervin&antal=96&referens=MM/objekt/79916,https://sv.wikipedia.org/wiki/Anna_Cervin,www.kringla.nu
sv,Anton Genberg,http://www.kringla.nu/kringla/objekt?text=Anton+Genberg&antal=96&referens=HeM/objekt/151985,https://sv.wikipedia.org/wiki/Anton_Genberg,www.kringla.nu
sv,Anton Genberg,http://www.kringla.nu/kringla/objekt?text=Anton+Genberg&antal=96&referens=jlm/item/274430,https://sv.wikipedia.org/wiki/Anton_Genberg,www.kringla.nu
sv,Anton Genberg,http://www.kringla.nu/kringla/objekt?text=Anton+Genberg&antal=96&referens=nomu/object/NM0239112,https://sv.wikipedia.org/wiki/Anton_Genberg,www.kringla.nu
sv,Anna Palm de Rosa,http://www.kringla.nu/kringla/objekt?text=Anna+Palm+de+Rosa&antal=96&referens=smm-sm/object/SM28734,https://sv.wikipedia.org/wiki/Anna_Palm_de_Rosa,www.kringla.nu
sv,Anna Palm de Rosa,http://www.kringla.nu/kringla/objekt?text=Anna+Palm+de+Rosa&antal=96&referens=HeM/objekt/153064,https://sv.wikipedia.org/wiki/Anna_Palm_de_Rosa,www.kringla.nu
sv,Anna Palm de Rosa,http://www.kringla.nu/kringla/objekt?text=Anna+Palm+de+Rosa&antal=96&referens=bhm/object/UM000923,https://sv.wikipedia.org/wiki/Anna_Palm_de_Rosa,www.kringla.nu
sv,Arvid Knöppel,http://www.kringla.nu/kringla/objekt?text=Arvid+Kn%C3%B6ppel&antal=96&referens=HeM/objekt/165529,https://sv.wikipedia.org/wiki/Arvid_Knöppel,www.kringla.nu
sv,Arvid Knöppel,http://www.kringla.nu/kringla/objekt?text=Arvid+Kn%C3%B6ppel&antal=96&referens=SLM/item/275214,https://sv.wikipedia.org/wiki/Arvid_Knöppel,www.kringla.nu
sv,Arvid Knöppel,http://www.kringla.nu/kringla/objekt?text=Arvid+Kn%C3%B6ppel&antal=96&referens=S-OLM/photo/OLM-6543*,https://sv.wikipedia.org/wiki/Arvid_Knöppel,www.kringla.nu
sv,Arvid Knöppel,http://www.kringla.nu/kringla/objekt?text=Arvid+Kn%C3%B6ppel&antal=96&referens=arkm/object/ARKM1977-06-0077,https://sv.wikipedia.org/wiki/Arvid_Knöppel,www.kringla.nu
sv,Arvid Knöppel,http://www.kringla.nu/kringla/objekt?text=Arvid+Kn%C3%B6ppel&antal=96&referens=pm/photo/POST023170,https://sv.wikipedia.org/wiki/Arvid_Knöppel,www.kringla.nu
sv,Birger Halling,http://www.kringla.nu/kringla/objekt?text=Birger+Halling&referens=SLM/item/441046,https://sv.wikipedia.org/wiki/Birger_Halling,www.kringla.nu
sv,Björn Ahlgrensson,http://www.kringla.nu/kringla/objekt?text=Bj%C3%B6rn+Berg&antal=96&referens=SLM/item/273479,https://sv.wikipedia.org/wiki/Björn_Ahlgrensson,www.kringla.nu
sv,Björn Berg,http://www.kringla.nu/kringla/objekt?text=Bj%C3%B6rn+Berg&referens=arkm/object/ARKM1987-24-,https://sv.wikipedia.org/wiki/Björn_Berg,www.kringla.nu
sv,Björn Berg,http://www.kringla.nu/kringla/objekt?text=Bj%C3%B6rn+Berg&antal=96&referens=arme/object/AM066148,https://sv.wikipedia.org/wiki/Björn_Berg,www.kringla.nu
sv,Björn Berg,http://www.kringla.nu/kringla/objekt?text=Bj%C3%B6rn+Berg&antal=96&referens=pm/object/POST056506,https://sv.wikipedia.org/wiki/Björn_Berg,www.kringla.nu
sv,Björn Berg,http://www.kringla.nu/kringla/objekt?text=Bj%C3%B6rn+Berg&antal=96&sida=2&referens=nomu/object/NM0329230,https://sv.wikipedia.org/wiki/Björn_Berg,www.kringla.nu
